,user_id,experiment_id,variant,exposure_time
4315,6051,0,B,2025-01-04 15:33:08
4316,3711,0,B,2025-01-10 22:27:29
4317,5079,0,B,2025-01-09 10:04:59
4318,5264,0,B,2025-01-08 21:49:47
4319,5346,0,B,2025-01-07 11:45:04
4320,2420,0,B,2025-01-13 10:35:39
4321,5881,0,B,2025-01-02 16:41:09
4322,3403,0,B,2025-01-02 18:52:00
4323,3616,0,B,2025-01-02 21:56:26
4324,553,0,B,2025-01-04 02:07:48
4325,5126,0,B,2025-01-11 05:37:07
4326,1112,0,B,2025-01-07 20:05:10
4327,4082,0,B,2025-01-08 10:04:39
4328,570,0,B,2025-01-06 23:31:11
4329,2162,0,B,2025-01-02 23:29:33
4330,853,0,B,2025-01-13 23:55:14
4331,2095,0,B,2025-01-07 12:33:28
4332,4717,0,B,2025-01-08 03:52:33
4333,1356,0,B,2025-01-11 11:23:32
4334,5024,0,B,2025-01-13 21:19:01
4335,7401,0,B,2025-01-08 23:24:39
4336,1541,0,B,2025-01-12 20:47:12
4337,3213,0,B,2025-01-09 06:21:48
4338,6923,0,B,2025-01-05 08:28:51
4339,7716,0,B,2025-01-07 17:06:23
4340,5840,0,B,2025-01-05 06:10:33
4341,5579,0,B,2025-01-05 12:53:41
4342,5356,0,B,2025-01-06 20:47:26
4343,6450,0,B,2025-01-12 01:18:07
4344,3307,0,B,2025-01-02 10:00:09
4345,4246,0,B,2025-01-08 12:53:10
4346,2080,0,B,2025-01-12 19:08:58
4347,2193,0,B,2025-01-08 02:30:08
4348,1535,0,B,2025-01-12 03:37:02
4349,3663,0,B,2025-01-14 16:35:57
4350,5924,0,B,2025-01-04 23:18:56
4351,6861,0,B,2025-01-07 14:13:41
4352,7338,0,B,2025-01-02 20:12:47
4353,4038,0,B,2025-01-05 20:57:39
4354,883,0,B,2025-01-12 23:42:49
4355,4199,0,B,2025-01-12 03:59:39
4356,6556,0,B,2025-01-02 21:57:25
4357,4194,0,B,2025-01-09 23:38:55
4358,7152,0,B,2025-01-06 04:46:29
4359,228,0,B,2025-01-09 17:34:14
4360,3897,0,B,2025-01-12 09:08:26
4361,6236,0,B,2025-01-12 04:57:33
4362,2021,0,B,2025-01-12 22:55:09
4363,4373,0,B,2025-01-05 01:40:37
4364,5968,0,B,2025-01-12 14:06:11
4365,109,0,B,2025-01-08 22:27:05
4366,994,0,B,2025-01-01 00:47:31
4367,5326,0,B,2025-01-14 09:47:23
4368,4512,0,B,2025-01-02 16:18:31
4369,1554,0,B,2025-01-12 18:26:33
4370,1494,0,B,2025-01-14 22:51:27
4371,1136,0,B,2025-01-07 11:28:39
4372,7823,0,B,2025-01-01 21:48:38
4373,2210,0,B,2025-01-05 18:55:58
4374,5542,0,B,2025-01-10 19:36:49
4375,7218,0,B,2025-01-07 18:36:30
4376,7682,0,B,2025-01-10 04:23:18
4377,6717,0,B,2025-01-14 05:50:38
4378,4886,0,B,2025-01-10 00:15:02
4379,2952,0,B,2025-01-02 08:56:49
4380,7817,0,B,2025-01-10 15:39:47
4381,846,0,B,2025-01-02 09:47:49
4382,3058,0,B,2025-01-11 13:52:58
4383,3676,0,B,2025-01-06 07:07:37
4384,7857,0,B,2025-01-10 22:00:42
4385,3893,0,B,2025-01-13 21:20:55
4386,826,0,B,2025-01-05 05:54:54
4387,2808,0,B,2025-01-03 22:25:38
4388,2428,0,B,2025-01-08 10:10:18
4389,712,0,B,2025-01-14 13:10:04
4390,6901,0,B,2025-01-03 15:36:57
4391,5505,0,B,2025-01-14 09:55:15
4392,1284,0,B,2025-01-05 04:25:42
4393,7341,0,B,2025-01-02 18:27:21
4394,6430,0,B,2025-01-09 17:13:32
4395,2719,0,B,2025-01-12 12:43:47
4396,5338,0,B,2025-01-03 13:38:46
4397,7077,0,B,2025-01-06 07:31:13
4398,361,0,B,2025-01-03 06:04:49
4399,1859,0,B,2025-01-08 04:21:43
4400,1367,0,B,2025-01-05 17:09:31
4401,2109,0,B,2025-01-02 15:38:38
4402,5495,0,B,2025-01-12 14:41:15
4403,4499,0,B,2025-01-06 02:38:17
4404,7213,0,B,2025-01-10 18:09:29
4405,7359,0,B,2025-01-11 22:40:13
4406,7185,0,B,2025-01-02 22:00:15
4407,2504,0,B,2025-01-10 10:34:48
4408,3362,0,B,2025-01-12 13:07:42
4409,651,0,B,2025-01-13 04:06:08
4410,1741,0,B,2025-01-02 00:45:25
4411,5238,0,B,2025-01-01 19:40:24
4412,4197,0,B,2025-01-14 14:09:15
4413,1600,0,B,2025-01-05 07:14:05
4414,2019,0,B,2025-01-13 08:35:57
4415,2775,0,B,2025-01-05 00:09:14
4416,4578,0,B,2025-01-09 16:08:43
4417,226,0,B,2025-01-06 21:27:53
4418,4330,0,B,2025-01-03 06:06:57
4419,2753,0,B,2025-01-14 23:45:16
4420,705,0,B,2025-01-14 06:43:53
4421,1192,0,B,2025-01-14 23:36:51
4422,5615,0,B,2025-01-08 10:34:42
4423,4682,0,B,2025-01-04 23:03:05
4424,7428,0,B,2025-01-07 16:46:42
4425,6900,0,B,2025-01-11 22:11:05
4426,5483,0,B,2025-01-10 23:52:50
4427,218,0,B,2025-01-09 20:32:07
4428,2699,0,B,2025-01-11 12:32:43
4429,3127,0,B,2025-01-09 10:29:05
4430,7110,0,B,2025-01-08 20:53:13
4431,1237,0,B,2025-01-04 05:59:08
4432,6316,0,B,2025-01-06 02:06:11
4433,609,0,B,2025-01-06 18:18:22
4434,3779,0,B,2025-01-07 21:48:01
4435,1895,0,B,2025-01-05 01:52:50
4436,3201,0,B,2025-01-01 02:33:55
4437,5891,0,B,2025-01-08 02:49:07
4438,2038,0,B,2025-01-04 05:27:11
4439,2629,0,B,2025-01-12 10:04:40
4440,1440,0,B,2025-01-11 23:22:44
4441,5995,0,B,2025-01-11 02:19:55
4442,4776,0,B,2025-01-08 21:20:43
4443,4988,0,B,2025-01-11 22:45:52
4444,2241,0,B,2025-01-03 12:31:05
4445,3118,0,B,2025-01-13 23:01:01
4446,87,0,B,2025-01-11 18:52:21
4447,2890,0,B,2025-01-10 16:19:11
4448,7478,0,B,2025-01-07 22:27:39
4449,1437,0,B,2025-01-09 19:33:13
4450,215,0,B,2025-01-13 04:48:43
4451,4929,0,B,2025-01-03 09:54:05
4452,3108,0,B,2025-01-03 21:30:47
4453,2466,0,B,2025-01-10 15:36:41
4454,6590,0,B,2025-01-08 06:35:58
4455,6187,0,B,2025-01-13 08:16:59
4456,402,0,B,2025-01-09 10:17:42
4457,6072,0,B,2025-01-01 19:31:01
4458,3260,0,B,2025-01-07 16:05:07
4459,6546,0,B,2025-01-10 12:54:30
4460,6472,0,B,2025-01-07 05:10:12
4461,953,0,B,2025-01-12 02:50:16
4462,524,0,B,2025-01-12 23:24:44
4463,3254,0,B,2025-01-05 00:17:18
4464,2701,0,B,2025-01-02 23:10:12
4465,4087,0,B,2025-01-09 03:47:39
4466,7921,0,B,2025-01-03 14:57:34
4467,1444,0,B,2025-01-07 15:00:46
4468,5749,0,B,2025-01-04 19:14:42
4469,7502,0,B,2025-01-02 00:06:28
4470,2139,0,B,2025-01-07 05:58:33
4471,1916,0,B,2025-01-13 10:18:18
4472,682,0,B,2025-01-03 08:43:20
4473,1831,0,B,2025-01-03 09:48:35
4474,1652,0,B,2025-01-09 06:23:06
4475,679,0,B,2025-01-07 14:00:37
4476,89,0,B,2025-01-03 18:44:36
4477,6486,0,B,2025-01-09 18:33:13
4478,6911,0,B,2025-01-01 23:36:16
4479,4116,0,B,2025-01-06 02:19:46
4480,3244,0,B,2025-01-14 17:10:33
4481,6457,0,B,2025-01-02 16:27:14
4482,6692,0,B,2025-01-04 09:16:17
4483,1106,0,B,2025-01-11 03:28:16
4484,6390,0,B,2025-01-05 03:39:59
4485,1923,0,B,2025-01-05 19:30:14
4486,5625,0,B,2025-01-14 02:49:25
4487,5828,0,B,2025-01-04 10:38:54
4488,1857,0,B,2025-01-02 18:14:51
4489,4073,0,B,2025-01-05 03:58:35
4490,5039,0,B,2025-01-10 11:50:48
4491,5391,0,B,2025-01-10 13:18:18
4492,6111,0,B,2025-01-03 02:18:17
4493,7385,0,B,2025-01-02 10:09:02
4494,4667,0,B,2025-01-10 22:00:12
4495,1020,0,B,2025-01-04 04:34:01
4496,4525,0,B,2025-01-02 21:54:56
4497,6146,0,B,2025-01-11 09:37:59
4498,1234,0,B,2025-01-06 21:07:49
4499,7007,0,B,2025-01-05 21:48:58
4500,436,0,B,2025-01-07 15:12:27
4501,2585,0,B,2025-01-06 06:41:18
4502,4914,0,B,2025-01-01 06:00:01
4503,693,0,B,2025-01-08 16:30:26
4504,13,0,B,2025-01-04 21:12:33
4505,4381,0,B,2025-01-04 10:01:21
4506,2477,0,B,2025-01-06 00:51:29
4507,24,0,B,2025-01-12 22:01:38
4508,875,0,B,2025-01-14 14:34:44
4509,4936,0,B,2025-01-09 06:34:33
4510,4506,0,B,2025-01-12 14:14:08
4511,1526,0,B,2025-01-11 20:00:27
4512,7052,0,B,2025-01-13 02:42:41
4513,4651,0,B,2025-01-05 03:12:20
4514,2579,0,B,2025-01-13 20:09:15
4515,7179,0,B,2025-01-06 04:50:03
4516,7644,0,B,2025-01-12 23:39:16
4517,7862,0,B,2025-01-06 22:16:12
4518,3998,0,B,2025-01-06 21:18:05
4519,2975,0,B,2025-01-10 13:07:21
4520,7662,0,B,2025-01-12 08:09:48
4521,5767,0,B,2025-01-01 09:01:49
4522,2750,0,B,2025-01-05 22:32:25
4523,4690,0,B,2025-01-04 10:48:44
4524,100,0,B,2025-01-13 18:30:09
4525,5192,0,B,2025-01-12 11:32:07
4526,4292,0,B,2025-01-11 01:30:36
4527,197,0,B,2025-01-13 21:56:11
4528,6641,0,B,2025-01-08 03:08:20
4529,1463,0,B,2025-01-12 05:11:41
4530,1016,0,B,2025-01-06 18:46:22
4531,7320,0,B,2025-01-08 00:42:58
4532,7262,0,B,2025-01-06 09:22:57
4533,6924,0,B,2025-01-12 22:17:44
4534,368,0,B,2025-01-11 22:28:27
4535,857,0,B,2025-01-13 20:31:17
4536,3491,0,B,2025-01-14 17:17:43
4537,5747,0,B,2025-01-02 00:32:14
4538,5350,0,B,2025-01-02 15:00:10
4539,5415,0,B,2025-01-05 13:01:42
4540,2429,0,B,2025-01-03 10:45:25
4541,1268,0,B,2025-01-09 05:28:36
4542,2675,0,B,2025-01-04 12:00:19
4543,295,0,B,2025-01-07 10:20:39
4544,2569,0,B,2025-01-13 13:13:26
4545,1392,0,B,2025-01-06 00:15:20
4546,5208,0,B,2025-01-06 00:06:33
4547,1208,0,B,2025-01-12 05:54:40
4548,5896,0,B,2025-01-06 02:17:51
4549,701,0,B,2025-01-14 08:52:25
4550,1162,0,B,2025-01-04 17:29:12
4551,735,0,B,2025-01-05 18:01:11
4552,6352,0,B,2025-01-01 23:19:54
4553,3590,0,B,2025-01-10 02:26:23
4554,4851,0,B,2025-01-10 01:32:25
4555,3331,0,B,2025-01-05 02:59:10
4556,6734,0,B,2025-01-03 04:45:49
4557,3116,0,B,2025-01-04 11:31:39
4558,7957,0,B,2025-01-08 02:20:22
4559,1942,0,B,2025-01-05 12:54:06
4560,2173,0,B,2025-01-07 05:07:18
4561,849,0,B,2025-01-09 22:55:03
4562,7872,0,B,2025-01-13 04:09:12
4563,3968,0,B,2025-01-09 12:34:03
4564,7564,0,B,2025-01-08 18:46:51
4565,2213,0,B,2025-01-08 09:48:16
4566,6933,0,B,2025-01-03 12:43:27
4567,5836,0,B,2025-01-09 07:05:51
4568,2656,0,B,2025-01-09 07:05:49
4569,323,0,B,2025-01-04 21:20:53
4570,7843,0,B,2025-01-04 22:53:45
4571,5364,0,B,2025-01-06 07:40:07
4572,6018,0,B,2025-01-13 01:29:57
4573,79,0,B,2025-01-03 03:48:46
4574,919,0,B,2025-01-13 15:09:18
4575,4193,0,B,2025-01-14 13:23:05
4576,5522,0,B,2025-01-10 01:04:44
4577,1832,0,B,2025-01-10 15:08:17
4578,255,0,B,2025-01-08 20:13:50
4579,3589,0,B,2025-01-05 08:13:56
4580,5009,0,B,2025-01-03 08:06:55
4581,4980,0,B,2025-01-11 01:53:37
4582,6258,0,B,2025-01-03 00:47:43
4583,6917,0,B,2025-01-13 16:40:43
4584,5190,0,B,2025-01-14 14:12:42
4585,5256,0,B,2025-01-06 10:44:51
4586,6147,0,B,2025-01-04 07:35:49
4587,2903,0,B,2025-01-03 08:03:04
4588,2102,0,B,2025-01-04 07:33:38
4589,7893,0,B,2025-01-01 03:54:47
4590,4589,0,B,2025-01-02 12:28:28
4591,5797,0,B,2025-01-03 03:59:42
4592,3477,0,B,2025-01-07 13:00:09
4593,6321,0,B,2025-01-07 13:57:22
4594,4997,0,B,2025-01-06 05:21:53
4595,5670,0,B,2025-01-04 15:39:06
4596,3696,0,B,2025-01-13 12:00:29
4597,4566,0,B,2025-01-03 16:21:18
4598,1181,0,B,2025-01-08 04:22:40
4599,6981,0,B,2025-01-01 08:53:55
4600,4248,0,B,2025-01-12 22:12:47
4601,6454,0,B,2025-01-09 23:42:07
4602,1170,0,B,2025-01-02 23:51:06
4603,7181,0,B,2025-01-08 20:21:45
4604,7375,0,B,2025-01-03 13:09:32
4605,5187,0,B,2025-01-12 04:59:46
4606,2334,0,B,2025-01-07 11:36:02
4607,858,0,B,2025-01-13 03:39:41
4608,403,0,B,2025-01-12 01:10:16
4609,2800,0,B,2025-01-08 21:05:35
4610,126,0,B,2025-01-07 18:32:53
4611,6670,0,B,2025-01-04 00:28:42
4612,5370,0,B,2025-01-04 01:04:37
4613,7963,0,B,2025-01-11 17:03:45
4614,3413,0,B,2025-01-13 11:08:07
4615,744,0,B,2025-01-09 15:38:49
4616,1245,0,B,2025-01-11 10:26:01
4617,6142,0,B,2025-01-14 20:09:43
4618,7209,0,B,2025-01-08 23:30:44
4619,720,0,B,2025-01-12 13:13:09
4620,5726,0,B,2025-01-12 16:16:24
4621,5003,0,B,2025-01-09 11:19:40
4622,5602,0,B,2025-01-14 12:30:04
4623,2259,0,B,2025-01-14 10:24:44
4624,5004,0,B,2025-01-08 13:52:23
4625,5384,0,B,2025-01-11 16:14:33
4626,1850,0,B,2025-01-03 21:52:05
4627,6931,0,B,2025-01-05 23:16:20
4628,6158,0,B,2025-01-04 17:23:25
4629,6086,0,B,2025-01-09 02:41:18
4630,6140,0,B,2025-01-02 22:28:30
4631,2757,0,B,2025-01-01 15:57:17
4632,785,0,B,2025-01-09 08:57:42
4633,3073,0,B,2025-01-02 14:07:01
4634,7758,0,B,2025-01-12 11:32:16
4635,5269,0,B,2025-01-05 10:38:02
4636,2169,0,B,2025-01-08 18:46:26
4637,6994,0,B,2025-01-10 06:30:19
4638,340,0,B,2025-01-12 23:18:44
4639,7031,0,B,2025-01-06 20:04:38
4640,3137,0,B,2025-01-06 01:16:58
4641,5044,0,B,2025-01-11 05:11:00
4642,3539,0,B,2025-01-02 11:38:12
4643,7146,0,B,2025-01-10 23:26:18
4644,4767,0,B,2025-01-11 23:19:11
4645,451,0,B,2025-01-10 17:20:20
4646,7006,0,B,2025-01-06 18:17:29
4647,2969,0,B,2025-01-06 13:06:00
4648,1296,0,B,2025-01-12 19:24:29
4649,2447,0,B,2025-01-14 14:25:58
4650,3720,0,B,2025-01-07 13:59:44
4651,4613,0,B,2025-01-11 06:03:36
4652,1199,0,B,2025-01-06 03:48:18
4653,7261,0,B,2025-01-03 17:40:22
4654,788,0,B,2025-01-07 13:08:52
4655,4024,0,B,2025-01-01 09:44:05
4656,1303,0,B,2025-01-02 10:57:22
4657,4409,0,B,2025-01-07 01:49:12
4658,2630,0,B,2025-01-14 19:44:41
4659,3556,0,B,2025-01-12 23:06:09
4660,469,0,B,2025-01-10 20:54:32
4661,7263,0,B,2025-01-07 01:18:11
4662,3544,0,B,2025-01-08 17:25:10
4663,2455,0,B,2025-01-09 04:09:47
4664,4521,0,B,2025-01-14 22:06:03
4665,7099,0,B,2025-01-01 02:31:49
4666,3889,0,B,2025-01-05 03:21:40
4667,1217,0,B,2025-01-09 10:55:10
4668,7806,0,B,2025-01-03 15:42:28
4669,5644,0,B,2025-01-05 01:00:19
4670,801,0,B,2025-01-01 11:38:55
4671,7541,0,B,2025-01-13 07:18:06
4672,7543,0,B,2025-01-08 15:18:43
4673,1619,0,B,2025-01-10 20:10:32
4674,6084,0,B,2025-01-11 06:50:34
4675,1291,0,B,2025-01-14 11:52:08
4676,4227,0,B,2025-01-12 10:24:15
4677,2685,0,B,2025-01-04 20:09:15
4678,816,0,B,2025-01-02 16:05:03
4679,4517,0,B,2025-01-11 13:18:00
4680,1341,0,B,2025-01-06 04:11:00
4681,5886,0,B,2025-01-04 09:19:07
4682,7467,0,B,2025-01-04 19:19:29
4683,6097,0,B,2025-01-04 09:05:09
4684,3650,0,B,2025-01-11 21:14:36
4685,5499,0,B,2025-01-02 19:51:02
4686,2521,0,B,2025-01-04 12:53:02
4687,5533,0,B,2025-01-02 15:00:58
4688,5556,0,B,2025-01-07 11:00:12
4689,1350,0,B,2025-01-04 18:22:43
4690,1871,0,B,2025-01-02 14:38:46
4691,2370,0,B,2025-01-14 10:34:24
4692,985,0,B,2025-01-08 11:03:30
4693,6322,0,B,2025-01-09 20:01:31
4694,7342,0,B,2025-01-07 04:20:12
4695,5080,0,B,2025-01-09 13:07:38
4696,2256,0,B,2025-01-01 21:18:18
4697,12,0,B,2025-01-08 19:58:58
4698,339,0,B,2025-01-04 03:21:43
4699,7943,0,B,2025-01-08 11:24:25
4700,2711,0,B,2025-01-12 01:28:52
4701,6884,0,B,2025-01-07 20:39:56
4702,6246,0,B,2025-01-12 21:58:26
4703,4456,0,B,2025-01-11 23:24:52
4704,3558,0,B,2025-01-13 02:00:04
4705,6802,0,B,2025-01-13 06:24:45
4706,5938,0,B,2025-01-07 18:22:49
4707,6475,0,B,2025-01-03 13:19:55
4708,3,0,B,2025-01-07 15:32:10
4709,5206,0,B,2025-01-14 19:25:59
4710,681,0,B,2025-01-13 06:05:47
4711,6595,0,B,2025-01-10 19:57:19
4712,1173,0,B,2025-01-06 02:47:47
4713,7028,0,B,2025-01-04 21:54:29
4714,198,0,B,2025-01-12 03:28:05
4715,1796,0,B,2025-01-10 18:07:50
4716,287,0,B,2025-01-14 03:48:57
4717,6519,0,B,2025-01-02 02:33:53
4718,4205,0,B,2025-01-03 14:08:23
4719,3746,0,B,2025-01-11 07:02:52
4720,3225,0,B,2025-01-08 15:51:06
4721,2180,0,B,2025-01-10 02:50:03
4722,1729,0,B,2025-01-05 05:48:33
4723,3379,0,B,2025-01-10 15:59:12
4724,2441,0,B,2025-01-03 16:31:05
4725,6259,0,B,2025-01-07 23:28:36
4726,6399,0,B,2025-01-03 23:15:44
4727,1008,0,B,2025-01-13 08:12:26
4728,5637,0,B,2025-01-06 04:40:18
4729,7239,0,B,2025-01-13 00:21:08
4730,1175,0,B,2025-01-02 21:20:17
4731,7739,0,B,2025-01-08 17:28:58
4732,6809,0,B,2025-01-08 21:53:44
4733,1322,0,B,2025-01-14 13:30:23
4734,1612,0,B,2025-01-13 10:10:19
4735,2206,0,B,2025-01-13 01:52:17
4736,3594,0,B,2025-01-02 01:36:17
4737,642,0,B,2025-01-04 18:36:12
4738,4028,0,B,2025-01-07 09:22:33
4739,5877,0,B,2025-01-02 22:58:16
4740,7307,0,B,2025-01-04 17:08:42
4741,4240,0,B,2025-01-12 01:41:55
4742,685,0,B,2025-01-04 11:00:46
4743,4215,0,B,2025-01-13 00:32:08
4744,6389,0,B,2025-01-08 21:21:13
4745,3457,0,B,2025-01-11 20:11:41
4746,4868,0,B,2025-01-01 10:27:35
4747,2755,0,B,2025-01-13 05:26:32
4748,7523,0,B,2025-01-13 11:25:57
4749,2217,0,B,2025-01-13 11:33:12
4750,7090,0,B,2025-01-12 17:02:03
4751,1352,0,B,2025-01-01 17:00:14
4752,2846,0,B,2025-01-06 16:51:09
4753,3694,0,B,2025-01-08 17:20:31
4754,6896,0,B,2025-01-13 20:47:53
4755,2083,0,B,2025-01-03 00:56:22
4756,7371,0,B,2025-01-03 23:20:06
4757,4564,0,B,2025-01-07 10:56:42
4758,7455,0,B,2025-01-07 02:27:03
4759,6125,0,B,2025-01-12 15:12:39
4760,1797,0,B,2025-01-03 08:34:42
4761,2252,0,B,2025-01-10 22:52:12
4762,3230,0,B,2025-01-12 11:26:36
4763,4144,0,B,2025-01-02 01:42:38
4764,1451,0,B,2025-01-01 11:55:33
4765,6080,0,B,2025-01-03 07:44:50
4766,3352,0,B,2025-01-11 04:22:52
4767,7521,0,B,2025-01-07 03:12:02
4768,7530,0,B,2025-01-13 01:11:22
4769,1870,0,B,2025-01-04 19:15:35
4770,1294,0,B,2025-01-09 14:40:29
4771,2408,0,B,2025-01-08 22:18:26
4772,1656,0,B,2025-01-09 08:46:08
4773,7192,0,B,2025-01-02 13:17:57
4774,1902,0,B,2025-01-14 23:36:39
4775,4698,0,B,2025-01-04 05:40:07
4776,783,0,B,2025-01-11 07:09:52
4777,877,0,B,2025-01-11 17:40:56
4778,6470,0,B,2025-01-08 09:29:35
4779,1,0,B,2025-01-05 03:15:05
4780,3039,0,B,2025-01-06 11:41:10
4781,3146,0,B,2025-01-06 17:30:24
4782,7453,0,B,2025-01-12 12:27:32
4783,4064,0,B,2025-01-08 23:38:52
4784,1249,0,B,2025-01-09 17:27:39
4785,582,0,B,2025-01-01 21:54:27
4786,1127,0,B,2025-01-11 13:56:22
4787,2872,0,B,2025-01-01 05:34:06
4788,3943,0,B,2025-01-06 13:23:24
4789,3848,0,B,2025-01-10 19:40:55
4790,1620,0,B,2025-01-09 14:42:17
4791,2672,0,B,2025-01-06 17:19:20
4792,101,0,B,2025-01-05 19:35:49
4793,6710,0,B,2025-01-08 00:07:27
4794,1980,0,B,2025-01-02 11:36:29
4795,2034,0,B,2025-01-03 07:42:05
4796,5776,0,B,2025-01-09 14:13:17
4797,3592,0,B,2025-01-07 21:53:39
4798,2187,0,B,2025-01-14 00:30:30
4799,2963,0,B,2025-01-06 01:24:49
4800,5366,0,B,2025-01-04 02:57:20
4801,6883,0,B,2025-01-06 07:36:41
4802,2254,0,B,2025-01-13 08:25:10
4803,2673,0,B,2025-01-04 17:14:58
4804,1940,0,B,2025-01-10 06:26:40
4805,6298,0,B,2025-01-11 11:34:26
4806,3209,0,B,2025-01-04 19:08:39
4807,4317,0,B,2025-01-03 05:18:21
4808,6860,0,B,2025-01-06 00:18:36
4809,7284,0,B,2025-01-05 23:13:27
4810,3997,0,B,2025-01-02 20:11:32
4811,1528,0,B,2025-01-06 05:34:33
4812,4957,0,B,2025-01-08 04:11:49
4813,1293,0,B,2025-01-08 02:34:43
4814,5,0,B,2025-01-08 04:05:28
4815,174,0,B,2025-01-04 14:18:39
4816,7148,0,B,2025-01-10 11:29:32
4817,1050,0,B,2025-01-14 12:14:10
4818,6647,0,B,2025-01-12 22:47:40
4819,2864,0,B,2025-01-09 15:47:22
4820,3483,0,B,2025-01-01 05:19:26
4821,1037,0,B,2025-01-05 02:09:27
4822,1466,0,B,2025-01-11 02:18:06
4823,829,0,B,2025-01-05 07:13:23
4824,6946,0,B,2025-01-10 07:44:49
4825,7802,0,B,2025-01-12 21:47:09
4826,4587,0,B,2025-01-11 06:13:25
4827,7752,0,B,2025-01-04 00:11:03
4828,4364,0,B,2025-01-05 17:56:02
4829,3723,0,B,2025-01-06 13:06:45
4830,3991,0,B,2025-01-07 21:34:08
4831,561,0,B,2025-01-08 13:05:31
4832,6986,0,B,2025-01-01 12:10:31
4833,4995,0,B,2025-01-04 12:29:59
4834,1551,0,B,2025-01-10 17:52:14
4835,5633,0,B,2025-01-07 01:45:27
4836,4233,0,B,2025-01-13 16:11:21
4837,1844,0,B,2025-01-11 07:56:21
4838,626,0,B,2025-01-03 06:55:22
4839,1977,0,B,2025-01-07 16:24:39
4840,5790,0,B,2025-01-01 07:11:10
4841,1423,0,B,2025-01-02 18:29:13
4842,1885,0,B,2025-01-06 16:50:58
4843,7596,0,B,2025-01-08 11:27:20
4844,7908,0,B,2025-01-01 04:56:08
4845,2435,0,B,2025-01-13 10:08:29
4846,3641,0,B,2025-01-07 06:06:41
4847,3371,0,B,2025-01-02 05:20:17
4848,2183,0,B,2025-01-03 21:25:25
4849,5851,0,B,2025-01-07 10:21:04
4850,1725,0,B,2025-01-10 16:16:08
4851,4596,0,B,2025-01-01 23:26:09
4852,2211,0,B,2025-01-14 20:07:37
4853,2896,0,B,2025-01-09 15:53:49
4854,3324,0,B,2025-01-04 03:17:34
4855,3329,0,B,2025-01-09 02:46:38
4856,2062,0,B,2025-01-06 16:04:17
4857,6292,0,B,2025-01-07 15:31:59
4858,285,0,B,2025-01-02 23:01:58
4859,2280,0,B,2025-01-12 14:26:40
4860,3857,0,B,2025-01-04 19:55:29
4861,1096,0,B,2025-01-02 23:51:32
4862,5781,0,B,2025-01-08 21:07:25
4863,6491,0,B,2025-01-13 08:20:12
4864,2292,0,B,2025-01-07 13:21:51
4865,5412,0,B,2025-01-11 14:21:31
4866,2364,0,B,2025-01-06 18:42:41
4867,2003,0,B,2025-01-03 11:22:18
4868,6598,0,B,2025-01-02 14:09:26
4869,6108,0,B,2025-01-11 01:18:06
4870,4814,0,B,2025-01-05 06:39:10
4871,4041,0,B,2025-01-09 02:01:15
4872,7689,0,B,2025-01-04 02:55:55
4873,7471,0,B,2025-01-04 08:41:42
4874,5974,0,B,2025-01-09 22:52:09
4875,2298,0,B,2025-01-08 07:07:03
4876,5651,0,B,2025-01-06 18:21:12
4877,3987,0,B,2025-01-01 23:21:58
4878,3534,0,B,2025-01-14 14:34:31
4879,4291,0,B,2025-01-03 10:12:50
4880,4883,0,B,2025-01-06 05:53:36
4881,2357,0,B,2025-01-07 18:58:47
4882,3736,0,B,2025-01-01 09:42:40
4883,2258,0,B,2025-01-12 21:37:30
4884,6696,0,B,2025-01-06 21:57:18
4885,4834,0,B,2025-01-12 00:49:24
4886,3314,0,B,2025-01-12 08:32:30
4887,1496,0,B,2025-01-14 18:23:06
4888,5847,0,B,2025-01-09 09:05:07
4889,5202,0,B,2025-01-01 23:11:17
4890,643,0,B,2025-01-10 14:07:47
4891,7505,0,B,2025-01-11 18:32:12
4892,5071,0,B,2025-01-13 13:59:13
4893,5502,0,B,2025-01-01 00:19:23
4894,6193,0,B,2025-01-13 00:48:13
4895,3404,0,B,2025-01-05 19:33:32
4896,2378,0,B,2025-01-11 06:14:36
4897,4741,0,B,2025-01-14 11:50:38
4898,4146,0,B,2025-01-09 08:33:45
4899,6004,0,B,2025-01-10 13:01:17
4900,6912,0,B,2025-01-14 15:25:49
4901,7920,0,B,2025-01-14 05:58:25
4902,4605,0,B,2025-01-10 03:46:28
4903,5606,0,B,2025-01-01 20:29:03
4904,5988,0,B,2025-01-11 01:25:39
4905,4313,0,B,2025-01-07 22:40:00
4906,6891,0,B,2025-01-02 23:29:21
4907,4148,0,B,2025-01-07 09:34:13
4908,3439,0,B,2025-01-12 12:17:19
4909,6979,0,B,2025-01-12 15:32:13
4910,7032,0,B,2025-01-09 13:23:17
4911,5418,0,B,2025-01-06 14:38:56
4912,3686,0,B,2025-01-01 22:48:42
4913,6188,0,B,2025-01-02 04:38:03
4914,1328,0,B,2025-01-12 01:56:45
4915,4489,0,B,2025-01-02 01:13:29
4916,4217,0,B,2025-01-08 01:30:28
4917,7206,0,B,2025-01-13 06:25:54
4918,1213,0,B,2025-01-11 08:29:36
4919,2887,0,B,2025-01-06 20:09:35
4920,2997,0,B,2025-01-07 06:49:26
4921,7200,0,B,2025-01-12 07:49:55
4922,4815,0,B,2025-01-07 13:43:04
4923,2894,0,B,2025-01-12 16:00:31
4924,6530,0,B,2025-01-08 07:46:24
4925,2747,0,B,2025-01-13 23:59:06
