,user_id,device,country
4029,4029,ios,Brazil
4030,4030,web,South Korea
4031,4031,android,Italy
4032,4032,android,UK
4033,4033,android,USA
4034,4034,android,South Korea
4035,4035,web,UK
4036,4036,android,South Korea
4037,4037,web,Netherlands
4038,4038,android,Germany
4039,4039,ios,Brazil
4040,4040,android,South Korea
4041,4041,ios,Australia
4042,4042,web,Indonesia
4043,4043,android,France
4044,4044,web,Italy
4045,4045,ios,Russia
4046,4046,android,Argentina
4047,4047,web,Italy
4048,4048,android,Canada
4049,4049,web,Japan
4050,4050,ios,Australia
4051,4051,android,Netherlands
4052,4052,web,Italy
4053,4053,web,Canada
4054,4054,web,Japan
4055,4055,ios,Netherlands
4056,4056,android,Germany
4057,4057,android,Italy
4058,4058,web,Argentina
4059,4059,android,South Korea
4060,4060,web,Russia
4061,4061,web,Australia
4062,4062,ios,Brazil
4063,4063,android,Brazil
4064,4064,web,Australia
4065,4065,android,UK
4066,4066,web,Italy
4067,4067,web,India
4068,4068,android,Italy
4069,4069,web,South Korea
4070,4070,android,Argentina
4071,4071,android,Brazil
4072,4072,web,Russia
4073,4073,ios,Russia
4074,4074,web,Japan
4075,4075,android,Canada
4076,4076,web,Brazil
4077,4077,android,India
4078,4078,android,Japan
4079,4079,web,Netherlands
4080,4080,web,Argentina
4081,4081,ios,Italy
4082,4082,web,USA
4083,4083,android,Indonesia
4084,4084,android,France
4085,4085,web,Australia
4086,4086,ios,India
4087,4087,web,Netherlands
4088,4088,android,Canada
4089,4089,android,Argentina
4090,4090,web,Argentina
4091,4091,android,Russia
4092,4092,android,Australia
4093,4093,ios,Japan
4094,4094,ios,Argentina
4095,4095,web,Brazil
4096,4096,ios,Japan
4097,4097,web,India
4098,4098,web,Argentina
4099,4099,android,China
4100,4100,web,Germany
4101,4101,web,Brazil
4102,4102,web,Canada
4103,4103,web,Japan
4104,4104,android,Indonesia
4105,4105,ios,Italy
4106,4106,ios,USA
4107,4107,android,Canada
4108,4108,ios,South Korea
4109,4109,android,Germany
4110,4110,android,Argentina
4111,4111,android,UK
4112,4112,android,UK
4113,4113,android,Italy
4114,4114,android,Indonesia
4115,4115,android,UK
4116,4116,android,Argentina
4117,4117,web,India
4118,4118,android,Indonesia
4119,4119,android,USA
4120,4120,android,Argentina
4121,4121,ios,Brazil
4122,4122,ios,Japan
4123,4123,ios,Argentina
4124,4124,web,Germany
4125,4125,android,Argentina
4126,4126,web,UK
4127,4127,android,Australia
4128,4128,android,South Korea
4129,4129,android,France
4130,4130,android,South Korea
4131,4131,android,India
4132,4132,ios,UK
4133,4133,android,France
4134,4134,android,Russia
4135,4135,web,Canada
4136,4136,web,UK
4137,4137,web,Japan
4138,4138,web,Germany
4139,4139,web,Australia
4140,4140,android,India
4141,4141,android,Germany
4142,4142,android,Japan
4143,4143,ios,Germany
4144,4144,web,Indonesia
4145,4145,web,India
4146,4146,web,Netherlands
4147,4147,android,USA
4148,4148,web,France
4149,4149,web,Japan
4150,4150,android,China
4151,4151,web,Australia
4152,4152,ios,France
4153,4153,android,Germany
4154,4154,android,Argentina
4155,4155,web,Argentina
4156,4156,web,USA
4157,4157,android,Netherlands
4158,4158,web,South Korea
4159,4159,android,South Korea
4160,4160,ios,Australia
4161,4161,ios,Brazil
4162,4162,web,Russia
4163,4163,ios,Italy
4164,4164,android,Japan
4165,4165,web,Australia
4166,4166,ios,Indonesia
4167,4167,ios,China
4168,4168,android,UK
4169,4169,android,Brazil
4170,4170,web,South Korea
4171,4171,android,Russia
4172,4172,web,Russia
4173,4173,android,Indonesia
4174,4174,ios,USA
4175,4175,web,South Korea
4176,4176,android,Indonesia
4177,4177,ios,Italy
4178,4178,ios,South Korea
4179,4179,android,Argentina
4180,4180,web,Argentina
4181,4181,android,India
4182,4182,web,Argentina
4183,4183,android,USA
4184,4184,ios,Indonesia
4185,4185,android,Indonesia
4186,4186,android,India
4187,4187,web,Japan
4188,4188,web,Brazil
4189,4189,ios,India
4190,4190,ios,Brazil
4191,4191,android,Germany
4192,4192,ios,Argentina
4193,4193,android,Italy
4194,4194,android,India
4195,4195,ios,Brazil
4196,4196,android,Germany
4197,4197,android,Germany
4198,4198,web,Italy
4199,4199,web,Japan
4200,4200,web,Italy
4201,4201,android,Netherlands
4202,4202,android,UK
4203,4203,web,Russia
4204,4204,web,Brazil
4205,4205,android,Australia
4206,4206,ios,China
4207,4207,android,India
4208,4208,android,Japan
4209,4209,android,Indonesia
4210,4210,web,Australia
4211,4211,web,Brazil
4212,4212,web,Germany
4213,4213,web,China
4214,4214,web,Netherlands
4215,4215,web,Indonesia
4216,4216,web,Brazil
4217,4217,web,Germany
4218,4218,web,Argentina
4219,4219,web,USA
4220,4220,web,France
4221,4221,web,Australia
4222,4222,web,France
4223,4223,android,China
4224,4224,web,UK
4225,4225,android,China
4226,4226,android,Germany
4227,4227,web,Japan
4228,4228,ios,Australia
4229,4229,android,Australia
4230,4230,android,USA
4231,4231,android,Canada
4232,4232,web,UK
4233,4233,android,Netherlands
4234,4234,android,China
4235,4235,web,South Korea
4236,4236,web,China
4237,4237,web,Italy
4238,4238,web,China
4239,4239,android,Brazil
4240,4240,ios,Brazil
4241,4241,web,India
4242,4242,web,Indonesia
4243,4243,android,Russia
4244,4244,web,Brazil
4245,4245,web,USA
4246,4246,android,India
4247,4247,web,Japan
4248,4248,web,Russia
4249,4249,android,India
4250,4250,android,Netherlands
4251,4251,android,Canada
4252,4252,android,Italy
4253,4253,ios,Russia
4254,4254,android,Brazil
4255,4255,ios,Indonesia
4256,4256,web,UK
4257,4257,android,Canada
4258,4258,web,Indonesia
4259,4259,android,USA
4260,4260,web,India
4261,4261,android,Italy
4262,4262,android,Germany
4263,4263,android,France
4264,4264,ios,USA
4265,4265,ios,Netherlands
4266,4266,web,Netherlands
4267,4267,android,Indonesia
4268,4268,android,Australia
4269,4269,android,UK
4270,4270,ios,France
4271,4271,android,Russia
4272,4272,web,UK
4273,4273,android,Netherlands
4274,4274,web,Australia
4275,4275,web,South Korea
4276,4276,android,Netherlands
4277,4277,ios,Netherlands
4278,4278,android,Indonesia
4279,4279,android,USA
4280,4280,android,Russia
4281,4281,web,USA
4282,4282,web,Australia
4283,4283,web,Germany
4284,4284,ios,USA
4285,4285,ios,Netherlands
4286,4286,android,Japan
4287,4287,ios,France
4288,4288,web,Japan
4289,4289,android,South Korea
4290,4290,web,Brazil
4291,4291,android,Russia
4292,4292,ios,Argentina
4293,4293,web,USA
4294,4294,web,Argentina
4295,4295,android,Germany
4296,4296,android,Argentina
4297,4297,android,Indonesia
4298,4298,android,Brazil
4299,4299,web,France
4300,4300,ios,Russia
4301,4301,web,USA
4302,4302,web,Argentina
4303,4303,android,China
4304,4304,android,USA
4305,4305,ios,Italy
4306,4306,android,Italy
4307,4307,android,Indonesia
4308,4308,ios,Canada
4309,4309,web,USA
4310,4310,web,USA
4311,4311,android,Argentina
4312,4312,web,Brazil
4313,4313,ios,Japan
4314,4314,android,UK
4315,4315,web,USA
4316,4316,web,France
4317,4317,android,Russia
4318,4318,ios,Italy
4319,4319,web,Netherlands
4320,4320,android,Russia
4321,4321,ios,Germany
4322,4322,web,Japan
4323,4323,ios,Brazil
4324,4324,android,India
4325,4325,web,Argentina
4326,4326,android,Japan
4327,4327,web,UK
4328,4328,web,France
4329,4329,android,Indonesia
4330,4330,android,Indonesia
4331,4331,android,South Korea
4332,4332,android,Australia
4333,4333,web,USA
4334,4334,web,Brazil
4335,4335,android,Russia
4336,4336,web,Japan
4337,4337,web,Russia
4338,4338,ios,Canada
4339,4339,android,South Korea
4340,4340,ios,Canada
4341,4341,web,South Korea
4342,4342,web,France
4343,4343,android,Canada
4344,4344,android,France
4345,4345,web,France
4346,4346,android,Brazil
4347,4347,android,USA
4348,4348,ios,Australia
4349,4349,web,South Korea
4350,4350,ios,South Korea
4351,4351,web,Japan
4352,4352,web,Russia
4353,4353,android,Japan
4354,4354,android,Canada
4355,4355,android,Russia
4356,4356,web,Brazil
4357,4357,android,India
4358,4358,ios,Italy
4359,4359,web,Australia
4360,4360,web,Russia
4361,4361,web,Russia
4362,4362,ios,Argentina
4363,4363,ios,UK
4364,4364,ios,Russia
4365,4365,web,South Korea
4366,4366,android,Indonesia
4367,4367,web,Canada
4368,4368,android,Indonesia
4369,4369,android,China
4370,4370,android,Argentina
4371,4371,ios,Italy
4372,4372,ios,Brazil
4373,4373,web,Argentina
4374,4374,android,China
4375,4375,web,France
4376,4376,web,USA
4377,4377,android,Germany
4378,4378,android,Indonesia
4379,4379,ios,South Korea
4380,4380,android,UK
4381,4381,android,France
4382,4382,android,Indonesia
4383,4383,web,USA
4384,4384,android,Canada
4385,4385,ios,France
4386,4386,web,Canada
4387,4387,android,India
4388,4388,web,Russia
4389,4389,android,India
4390,4390,web,Argentina
4391,4391,android,Brazil
4392,4392,android,Russia
4393,4393,android,Japan
4394,4394,android,Indonesia
4395,4395,android,Brazil
4396,4396,ios,France
4397,4397,web,Italy
4398,4398,web,China
4399,4399,android,Germany
4400,4400,web,India
4401,4401,android,UK
4402,4402,ios,Netherlands
4403,4403,android,Indonesia
4404,4404,android,Germany
4405,4405,ios,Netherlands
4406,4406,android,France
4407,4407,android,Argentina
4408,4408,web,Indonesia
4409,4409,android,China
4410,4410,android,Japan
4411,4411,ios,Netherlands
4412,4412,android,China
4413,4413,android,Australia
4414,4414,android,Japan
4415,4415,web,India
4416,4416,android,Russia
4417,4417,web,USA
4418,4418,ios,Canada
4419,4419,android,Italy
4420,4420,web,UK
4421,4421,web,Russia
4422,4422,web,Germany
4423,4423,ios,Canada
4424,4424,ios,Australia
4425,4425,android,Netherlands
4426,4426,web,UK
4427,4427,android,Brazil
4428,4428,web,Russia
4429,4429,web,Italy
4430,4430,web,USA
4431,4431,web,Australia
4432,4432,web,China
4433,4433,android,India
4434,4434,android,UK
4435,4435,android,Brazil
4436,4436,web,India
4437,4437,web,China
4438,4438,web,China
4439,4439,android,Australia
4440,4440,web,France
4441,4441,android,Germany
4442,4442,ios,UK
4443,4443,ios,Netherlands
4444,4444,android,South Korea
4445,4445,android,Canada
4446,4446,web,UK
4447,4447,web,UK
4448,4448,android,Indonesia
4449,4449,web,Australia
4450,4450,web,Russia
4451,4451,android,USA
4452,4452,web,Russia
4453,4453,web,France
4454,4454,ios,UK
4455,4455,android,China
4456,4456,ios,Australia
4457,4457,android,Italy
4458,4458,web,Russia
4459,4459,android,India
4460,4460,android,South Korea
4461,4461,ios,Italy
4462,4462,android,USA
4463,4463,web,Indonesia
4464,4464,ios,UK
4465,4465,ios,South Korea
4466,4466,web,USA
4467,4467,ios,UK
4468,4468,web,UK
4469,4469,web,Brazil
4470,4470,ios,Brazil
4471,4471,web,Netherlands
4472,4472,web,Brazil
4473,4473,ios,Italy
4474,4474,android,Canada
4475,4475,ios,France
4476,4476,android,South Korea
4477,4477,web,India
4478,4478,web,China
4479,4479,android,Russia
4480,4480,web,Brazil
4481,4481,web,France
4482,4482,android,Russia
4483,4483,web,Netherlands
4484,4484,android,Australia
4485,4485,web,Germany
4486,4486,android,Italy
4487,4487,android,Germany
4488,4488,android,Indonesia
4489,4489,android,France
4490,4490,android,Australia
4491,4491,web,South Korea
4492,4492,android,South Korea
4493,4493,android,Brazil
4494,4494,android,Indonesia
4495,4495,web,UK
4496,4496,web,Italy
4497,4497,android,Indonesia
4498,4498,android,Germany
4499,4499,web,Japan
4500,4500,android,USA
4501,4501,android,Argentina
4502,4502,ios,China
4503,4503,web,Netherlands
4504,4504,ios,Indonesia
4505,4505,ios,South Korea
4506,4506,android,Indonesia
4507,4507,web,Australia
4508,4508,web,India
4509,4509,ios,Indonesia
4510,4510,web,Russia
4511,4511,ios,India
4512,4512,android,Indonesia
4513,4513,ios,Canada
4514,4514,ios,USA
4515,4515,web,India
4516,4516,web,Indonesia
4517,4517,ios,Argentina
4518,4518,android,India
4519,4519,android,UK
4520,4520,android,China
4521,4521,android,China
4522,4522,android,USA
4523,4523,web,Brazil
4524,4524,android,Netherlands
4525,4525,android,Argentina
4526,4526,web,Japan
4527,4527,web,Japan
4528,4528,android,USA
4529,4529,android,Brazil
4530,4530,android,USA
4531,4531,android,South Korea
4532,4532,android,France
4533,4533,android,Germany
4534,4534,ios,Germany
4535,4535,ios,France
4536,4536,android,Canada
4537,4537,ios,Brazil
4538,4538,android,South Korea
4539,4539,ios,Netherlands
4540,4540,web,France
4541,4541,android,Germany
4542,4542,web,China
4543,4543,ios,Argentina
4544,4544,android,China
4545,4545,web,Japan
4546,4546,android,Germany
4547,4547,android,Canada
4548,4548,ios,Canada
4549,4549,android,Argentina
4550,4550,ios,Indonesia
4551,4551,android,India
4552,4552,ios,Russia
4553,4553,android,Canada
4554,4554,web,Argentina
4555,4555,android,Brazil
4556,4556,web,Australia
4557,4557,ios,France
4558,4558,ios,Germany
4559,4559,web,Netherlands
4560,4560,android,Canada
4561,4561,android,USA
4562,4562,ios,Indonesia
4563,4563,android,Indonesia
4564,4564,android,Netherlands
4565,4565,web,Netherlands
4566,4566,android,Italy
4567,4567,ios,Russia
4568,4568,android,Brazil
4569,4569,web,Argentina
4570,4570,android,Canada
4571,4571,ios,France
4572,4572,web,USA
4573,4573,android,India
4574,4574,android,USA
4575,4575,web,China
4576,4576,web,Netherlands
4577,4577,ios,Netherlands
4578,4578,ios,Canada
4579,4579,android,Germany
4580,4580,android,Russia
4581,4581,ios,France
4582,4582,web,Brazil
4583,4583,android,Argentina
4584,4584,web,Brazil
4585,4585,web,Germany
4586,4586,ios,Japan
4587,4587,web,Japan
4588,4588,android,Indonesia
4589,4589,web,France
4590,4590,android,India
4591,4591,web,Japan
4592,4592,android,Russia
4593,4593,ios,UK
4594,4594,web,Russia
4595,4595,ios,France
4596,4596,web,South Korea
4597,4597,ios,Argentina
4598,4598,android,Netherlands
4599,4599,android,France
4600,4600,ios,India
4601,4601,web,Germany
4602,4602,ios,Indonesia
4603,4603,android,Netherlands
4604,4604,android,Netherlands
4605,4605,android,China
4606,4606,android,Indonesia
4607,4607,ios,Argentina
4608,4608,android,Brazil
4609,4609,ios,Germany
4610,4610,web,Netherlands
4611,4611,android,USA
4612,4612,web,Canada
4613,4613,web,India
4614,4614,web,Japan
4615,4615,android,USA
4616,4616,web,China
4617,4617,android,France
4618,4618,android,Russia
4619,4619,ios,South Korea
4620,4620,android,UK
4621,4621,android,Brazil
4622,4622,ios,Brazil
4623,4623,ios,Brazil
4624,4624,android,UK
4625,4625,ios,Germany
4626,4626,web,Brazil
4627,4627,android,Canada
4628,4628,web,Italy
4629,4629,web,Indonesia
4630,4630,android,Brazil
4631,4631,web,Russia
4632,4632,web,Indonesia
4633,4633,android,Indonesia
4634,4634,ios,Japan
4635,4635,web,France
4636,4636,android,Canada
4637,4637,android,France
4638,4638,android,Brazil
4639,4639,android,Italy
4640,4640,ios,Germany
4641,4641,web,Italy
4642,4642,ios,Canada
4643,4643,ios,Russia
4644,4644,web,Argentina
4645,4645,web,Russia
4646,4646,android,UK
4647,4647,ios,Netherlands
4648,4648,web,Indonesia
4649,4649,web,Australia
4650,4650,android,Indonesia
4651,4651,ios,Brazil
4652,4652,web,France
4653,4653,android,Germany
4654,4654,android,Indonesia
4655,4655,web,Australia
4656,4656,web,Canada
4657,4657,web,Italy
4658,4658,android,Japan
4659,4659,web,China
4660,4660,android,Argentina
4661,4661,android,Italy
4662,4662,ios,Germany
4663,4663,ios,Brazil
4664,4664,ios,Argentina
4665,4665,android,France
4666,4666,web,India
4667,4667,android,Russia
4668,4668,web,Indonesia
4669,4669,android,France
4670,4670,android,China
4671,4671,web,South Korea
4672,4672,android,Japan
4673,4673,android,China
4674,4674,web,Brazil
4675,4675,ios,Italy
4676,4676,android,Netherlands
4677,4677,ios,South Korea
4678,4678,ios,India
4679,4679,android,Argentina
4680,4680,web,UK
4681,4681,android,Australia
4682,4682,web,Canada
4683,4683,web,UK
4684,4684,android,Indonesia
4685,4685,web,Italy
4686,4686,android,Germany
4687,4687,web,Netherlands
4688,4688,android,Italy
4689,4689,web,India
4690,4690,android,Australia
4691,4691,ios,India
4692,4692,ios,Canada
4693,4693,ios,Australia
4694,4694,web,Germany
4695,4695,ios,South Korea
4696,4696,ios,Argentina
4697,4697,ios,China
4698,4698,android,UK
4699,4699,web,Canada
4700,4700,web,Indonesia
4701,4701,android,USA
4702,4702,android,Brazil
4703,4703,android,Japan
4704,4704,android,Italy
4705,4705,ios,Australia
4706,4706,android,India
4707,4707,android,UK
4708,4708,web,Australia
4709,4709,web,Russia
4710,4710,web,France
4711,4711,android,South Korea
4712,4712,web,Canada
4713,4713,ios,UK
4714,4714,web,Canada
4715,4715,ios,Japan
4716,4716,web,Italy
4717,4717,android,India
4718,4718,web,France
4719,4719,web,Russia
4720,4720,ios,Italy
4721,4721,android,Argentina
4722,4722,web,Russia
4723,4723,web,Italy
4724,4724,web,Russia
4725,4725,web,USA
4726,4726,android,France
4727,4727,android,France
4728,4728,ios,Netherlands
4729,4729,ios,Argentina
4730,4730,web,UK
4731,4731,web,India
4732,4732,web,USA
4733,4733,android,Netherlands
4734,4734,web,Netherlands
4735,4735,ios,Italy
4736,4736,web,Brazil
4737,4737,web,Netherlands
4738,4738,ios,UK
4739,4739,web,China
4740,4740,web,UK
4741,4741,android,South Korea
4742,4742,ios,Argentina
4743,4743,android,Brazil
4744,4744,android,USA
4745,4745,web,France
4746,4746,web,Australia
4747,4747,ios,South Korea
4748,4748,ios,Indonesia
4749,4749,android,USA
4750,4750,android,India
4751,4751,android,Indonesia
4752,4752,web,China
4753,4753,android,Germany
4754,4754,web,UK
4755,4755,web,UK
4756,4756,android,UK
4757,4757,android,Italy
4758,4758,ios,Germany
4759,4759,ios,Canada
4760,4760,android,France
4761,4761,web,India
4762,4762,android,Netherlands
4763,4763,web,South Korea
4764,4764,web,USA
4765,4765,android,Japan
4766,4766,web,Argentina
4767,4767,web,France
4768,4768,web,France
4769,4769,android,Argentina
4770,4770,android,India
4771,4771,android,Italy
4772,4772,android,Netherlands
4773,4773,web,Australia
4774,4774,ios,Indonesia
4775,4775,android,UK
4776,4776,android,Canada
4777,4777,android,Argentina
4778,4778,ios,Brazil
4779,4779,web,Australia
4780,4780,android,South Korea
4781,4781,android,South Korea
4782,4782,ios,Russia
4783,4783,web,USA
4784,4784,android,Brazil
4785,4785,web,USA
4786,4786,ios,France
4787,4787,android,France
4788,4788,web,USA
4789,4789,android,UK
4790,4790,ios,Netherlands
4791,4791,web,Russia
4792,4792,ios,India
4793,4793,ios,South Korea
4794,4794,web,UK
4795,4795,web,Brazil
4796,4796,web,France
4797,4797,android,France
4798,4798,android,Canada
4799,4799,web,Russia
4800,4800,ios,UK
4801,4801,android,Canada
4802,4802,android,Germany
4803,4803,android,USA
4804,4804,android,India
4805,4805,web,Germany
4806,4806,web,Germany
4807,4807,web,Indonesia
4808,4808,ios,Canada
4809,4809,android,USA
4810,4810,android,China
4811,4811,ios,Italy
4812,4812,web,Netherlands
4813,4813,android,South Korea
4814,4814,web,Australia
4815,4815,ios,Japan
4816,4816,web,USA
4817,4817,android,Brazil
4818,4818,web,Australia
4819,4819,android,Italy
4820,4820,web,Argentina
4821,4821,web,Indonesia
4822,4822,android,USA
4823,4823,android,Canada
4824,4824,android,Italy
4825,4825,android,Russia
4826,4826,ios,UK
4827,4827,android,India
4828,4828,web,Russia
4829,4829,web,Argentina
4830,4830,ios,China
4831,4831,web,Russia
4832,4832,web,Italy
4833,4833,android,Australia
4834,4834,android,China
4835,4835,android,UK
4836,4836,web,UK
4837,4837,web,South Korea
4838,4838,ios,South Korea
4839,4839,android,Indonesia
4840,4840,android,UK
4841,4841,android,Netherlands
4842,4842,android,South Korea
4843,4843,android,Canada
4844,4844,web,Japan
4845,4845,web,Canada
4846,4846,web,Argentina
4847,4847,web,France
4848,4848,android,Brazil
4849,4849,ios,UK
4850,4850,android,France
4851,4851,ios,Indonesia
4852,4852,web,UK
4853,4853,android,Canada
4854,4854,android,Germany
4855,4855,android,South Korea
4856,4856,web,Netherlands
4857,4857,android,Indonesia
4858,4858,android,China
4859,4859,android,UK
4860,4860,ios,Germany
4861,4861,android,Brazil
4862,4862,android,Canada
4863,4863,android,USA
4864,4864,android,India
4865,4865,android,Russia
4866,4866,android,China
4867,4867,web,Russia
4868,4868,web,Canada
4869,4869,web,Indonesia
4870,4870,web,China
4871,4871,android,Italy
4872,4872,ios,Netherlands
4873,4873,web,China
4874,4874,android,Australia
4875,4875,web,Argentina
4876,4876,android,Australia
4877,4877,android,South Korea
4878,4878,android,India
4879,4879,android,Brazil
4880,4880,android,Italy
4881,4881,ios,UK
4882,4882,android,China
4883,4883,ios,Canada
4884,4884,android,Canada
4885,4885,web,South Korea
4886,4886,web,Australia
4887,4887,android,China
4888,4888,ios,Indonesia
4889,4889,web,Brazil
4890,4890,ios,Russia
4891,4891,android,Japan
4892,4892,android,Canada
4893,4893,ios,Australia
4894,4894,web,Russia
4895,4895,ios,China
4896,4896,web,Netherlands
4897,4897,android,Italy
4898,4898,web,Japan
4899,4899,android,Australia
4900,4900,android,Netherlands
4901,4901,web,Brazil
4902,4902,android,Indonesia
4903,4903,web,USA
4904,4904,android,USA
4905,4905,android,Italy
4906,4906,android,Brazil
4907,4907,android,Indonesia
4908,4908,ios,Canada
4909,4909,ios,India
4910,4910,web,India
4911,4911,web,Australia
4912,4912,android,Japan
4913,4913,web,India
4914,4914,android,Australia
4915,4915,web,Australia
4916,4916,web,Russia
4917,4917,ios,Canada
4918,4918,web,Netherlands
4919,4919,web,Italy
4920,4920,web,Argentina
4921,4921,android,China
4922,4922,web,India
4923,4923,web,Canada
4924,4924,web,Germany
4925,4925,android,Argentina
4926,4926,android,Italy
4927,4927,android,Italy
4928,4928,android,Australia
4929,4929,android,UK
4930,4930,android,Germany
4931,4931,android,Japan
4932,4932,android,China
4933,4933,web,Argentina
4934,4934,android,France
4935,4935,web,Italy
4936,4936,ios,France
4937,4937,android,Brazil
4938,4938,android,UK
4939,4939,android,UK
4940,4940,android,Argentina
4941,4941,web,UK
4942,4942,web,India
4943,4943,android,Argentina
4944,4944,web,Indonesia
4945,4945,android,Russia
4946,4946,web,UK
4947,4947,web,Indonesia
4948,4948,android,India
4949,4949,android,Argentina
4950,4950,ios,USA
4951,4951,ios,Russia
4952,4952,android,South Korea
4953,4953,web,Japan
4954,4954,android,Argentina
4955,4955,android,UK
4956,4956,android,India
4957,4957,web,India
4958,4958,android,Australia
4959,4959,android,UK
4960,4960,ios,France
4961,4961,android,UK
4962,4962,android,UK
4963,4963,android,China
4964,4964,web,India
4965,4965,android,Argentina
4966,4966,android,China
4967,4967,web,Brazil
4968,4968,ios,Italy
4969,4969,ios,Italy
4970,4970,web,Japan
4971,4971,web,Brazil
4972,4972,android,Japan
4973,4973,web,India
4974,4974,ios,Germany
4975,4975,android,India
4976,4976,android,Australia
4977,4977,web,India
4978,4978,android,Australia
4979,4979,android,Canada
4980,4980,android,China
4981,4981,android,Russia
4982,4982,web,South Korea
4983,4983,android,Japan
4984,4984,ios,Japan
4985,4985,android,USA
4986,4986,android,Russia
4987,4987,ios,Italy
4988,4988,web,UK
4989,4989,android,India
4990,4990,android,UK
4991,4991,web,France
4992,4992,web,India
4993,4993,web,France
4994,4994,ios,Argentina
4995,4995,android,Brazil
4996,4996,android,India
4997,4997,android,Netherlands
4998,4998,web,USA
4999,4999,ios,France
5000,5000,ios,Canada
5001,5001,web,Japan
5002,5002,web,Brazil
5003,5003,web,Brazil
5004,5004,android,Japan
5005,5005,web,Germany
5006,5006,android,Japan
5007,5007,android,USA
5008,5008,android,Brazil
5009,5009,android,Indonesia
5010,5010,ios,France
5011,5011,android,Argentina
5012,5012,web,South Korea
5013,5013,android,Netherlands
5014,5014,web,Russia
5015,5015,web,Indonesia
5016,5016,web,France
5017,5017,web,UK
5018,5018,web,China
5019,5019,ios,Netherlands
5020,5020,android,Indonesia
5021,5021,ios,Russia
5022,5022,android,China
5023,5023,web,Indonesia
5024,5024,android,Brazil
5025,5025,web,Canada
5026,5026,ios,South Korea
5027,5027,android,Italy
5028,5028,android,Japan
5029,5029,android,India
5030,5030,android,France
5031,5031,android,Germany
5032,5032,ios,Italy
5033,5033,ios,Italy
5034,5034,ios,Italy
5035,5035,android,China
5036,5036,web,USA
5037,5037,web,USA
5038,5038,web,Indonesia
5039,5039,android,Indonesia
5040,5040,ios,Brazil
5041,5041,android,South Korea
5042,5042,ios,USA
5043,5043,web,UK
5044,5044,web,Germany
5045,5045,web,Argentina
5046,5046,android,South Korea
5047,5047,android,China
5048,5048,android,Italy
5049,5049,web,South Korea
5050,5050,ios,Japan
5051,5051,ios,India
5052,5052,android,Canada
5053,5053,android,Australia
5054,5054,android,India
5055,5055,web,India
5056,5056,web,Australia
5057,5057,web,Brazil
5058,5058,android,Argentina
5059,5059,web,Canada
5060,5060,android,USA
5061,5061,web,Germany
5062,5062,android,Italy
5063,5063,web,Indonesia
5064,5064,web,Canada
5065,5065,android,Italy
5066,5066,android,India
5067,5067,android,France
5068,5068,web,Indonesia
5069,5069,android,India
5070,5070,ios,Canada
5071,5071,android,Japan
5072,5072,android,Germany
5073,5073,android,India
5074,5074,web,China
5075,5075,web,USA
5076,5076,android,Brazil
5077,5077,web,Brazil
5078,5078,web,Brazil
5079,5079,ios,UK
5080,5080,ios,USA
5081,5081,ios,Canada
5082,5082,android,France
5083,5083,ios,Brazil
5084,5084,ios,South Korea
5085,5085,ios,Brazil
5086,5086,ios,Germany
5087,5087,android,South Korea
5088,5088,android,France
5089,5089,android,India
5090,5090,ios,Indonesia
5091,5091,android,South Korea
5092,5092,web,Germany
5093,5093,web,Brazil
5094,5094,web,Netherlands
5095,5095,android,China
5096,5096,android,South Korea
5097,5097,web,Canada
5098,5098,ios,South Korea
5099,5099,android,Italy
5100,5100,web,Brazil
5101,5101,android,Canada
5102,5102,android,Italy
5103,5103,web,Canada
5104,5104,web,Netherlands
5105,5105,android,Germany
5106,5106,web,India
5107,5107,ios,Russia
5108,5108,web,India
5109,5109,android,India
5110,5110,web,Japan
5111,5111,android,Australia
5112,5112,web,Australia
5113,5113,web,France
5114,5114,ios,USA
5115,5115,android,Russia
5116,5116,android,Russia
5117,5117,android,Italy
5118,5118,android,Italy
5119,5119,ios,Netherlands
5120,5120,android,Germany
5121,5121,web,Netherlands
5122,5122,web,Italy
5123,5123,web,Australia
5124,5124,web,China
5125,5125,web,UK
5126,5126,web,Netherlands
5127,5127,android,UK
5128,5128,web,India
5129,5129,android,USA
5130,5130,web,Canada
5131,5131,ios,Germany
5132,5132,android,Germany
5133,5133,android,Canada
5134,5134,web,Australia
5135,5135,android,UK
5136,5136,web,France
5137,5137,android,Germany
5138,5138,android,Japan
5139,5139,android,China
5140,5140,android,Germany
5141,5141,web,Italy
5142,5142,android,China
5143,5143,android,Indonesia
5144,5144,android,Australia
5145,5145,web,Argentina
5146,5146,android,South Korea
5147,5147,android,Indonesia
5148,5148,ios,Russia
5149,5149,ios,Argentina
5150,5150,web,Netherlands
5151,5151,web,Argentina
5152,5152,android,India
5153,5153,android,Italy
5154,5154,web,USA
5155,5155,android,Canada
5156,5156,android,Australia
5157,5157,android,Japan
5158,5158,android,Argentina
5159,5159,web,Indonesia
5160,5160,web,India
5161,5161,web,Brazil
5162,5162,ios,USA
5163,5163,ios,Netherlands
5164,5164,ios,Netherlands
5165,5165,android,Italy
5166,5166,web,Japan
5167,5167,android,Japan
5168,5168,web,China
5169,5169,android,Brazil
5170,5170,ios,Netherlands
5171,5171,android,Italy
5172,5172,web,India
5173,5173,android,India
5174,5174,android,Canada
5175,5175,android,South Korea
5176,5176,ios,Germany
5177,5177,ios,Russia
5178,5178,android,South Korea
5179,5179,android,Netherlands
